SKU,Name1,Name2
ST7x520240501_082318_ITD BE A LOT COOLER IF YOU DID,IT'D BE A LOT,COOLER IF YOU DID
ST7x520240501_082319_LOOK BEYOND AUTISM AND SEE SOMEONE SPECIAL,LOOK BEYOND AUTISM AND,SEE SOMEONE SPECIAL
ST7x520240501_082320_WE CANT FIX STUPID BUT WE CAN SEDATE IT,WE CAN'T FIX STUPID,BUT WE CAN SEDATE IT
ST7x520240501_082321_LEAVE IT BETTER THAN YOU FOUND IT,LEAVE IT BETTER,THAN YOU FOUND IT
ST7x520240501_082322_LOVE IS A FOUR LEGGED WORD,LOVE IS A FOUR,LEGGED WORD
ST7x520240501_082323_FRIENDS DONT LET FRIENDS FIGHT CANCER ALONE,FRIENDS DON'T LET,FRIENDS FIGHT CANCER ALONE
ST7x520240501_082324_TEACHERS CHANGE THE WORLD ONE CHILD AT A TIME,TEACHERS CHANGE THE,WORLD ONE CHILD AT A TIME
ST7x520240501_082325_SOUL OF A MERMAID MOUTH OF A SAILOR,SOUL OF A MERMAID,MOUTH OF A SAILOR
ST7x520240501_082326_BELIEVE IN YOURSELF WHEN NO ONE ELSE WILL,BELIEVE IN YOURSELF,WHEN NO ONE ELSE WILL
ST7x520240501_082327_NO ONE LIKES US WE DONT CARE,NO ONE LIKES US,WE DON'T CARE
ST7x520240501_082328_I CANT ADULT TODAY,I CAN'T,ADULT TODAY
ST7x520240501_082329_MAY SEND IT AT ANY MOMENT,MAY SEND IT AT,ANY MOMENT
ST7x520240501_082330_NO QUARTER NO MERCY,"NO QUARTER,",NO MERCY
ST7x520240501_082331_BE THE BEST VERSION OF YOURSELF,BE THE BEST,VERSION OF YOURSELF
ST7x520240501_082332_JOY TO THE WORLD THE LORD IS COME,JOY TO THE WORLD,THE LORD IS COME
ST7x520240501_082333_TREAT PEOPLE WITH KINDNESS,TREAT PEOPLE,WITH KINDNESS
ST7x520240501_082334_LIFE IS BETTER BY THE CAMP FIRE,LIFE IS BETTER BY,THE CAMP FIRE
ST7x520240501_082335_DONT BE A SALTY BITCH,DON'T BE A,SALTY BITCH
ST7x520240501_082336_KNOW YOUR LIMITS CRUSH THEM,KNOW YOUR,LIMITS CRUSH THEM
ST7x520240501_082337_YOU ONLY FAIL WHEN YOU STOP TRYING,YOU ONLY FAIL WHEN,YOU STOP TRYING
ST7x520240501_082338_MY WESTIE IS SMARTER THAN YOUR HONOR STUDENT,MY WESTIE IS SMARTER,THAN YOUR HONOR STUDENT
ST7x520240501_082339_I DONT HAVE THE ENERGY TO PRETEND TO LIKE YOU TODAY,I DON'T HAVE THE ENERGY TO,PRETEND TO LIKE YOU TODAY
ST7x520240501_082340_NOT FRAGILE LIKE A FLOWER FRAGILE LIKE A BOMB,NOT FRAGILE LIKE A,FLOWER FRAGILE LIKE A BOMB
ST7x520240501_082341_WORK LIKE A CAPTAIN PLAY LIKE A PIRATE,"WORK LIKE A CAPTAIN,",PLAY LIKE A PIRATE
ST7x520240501_082342_NO AIRBAGS WE DIE LIKE REAL MEN,NO AIRBAGS WE DIE,LIKE REAL MEN
ST7x520240501_082343_I PARK LIKE AN ASSHOLE,I PARK LIKE,AN ASSHOLE
ST7x520240501_082344_I DONT WATCH PORN I READ IT LIKE A FUCKING LADY,I DON'T WATCH PORN I READ,IT LIKE A FUCKING LADY
ST7x520240501_082345_ITS A WONDERFUL LIFE,IT'S A,WONDERFUL LIFE
ST7x520240501_082346_I WAS LIKE WHATEVER BITCHES AND THE BITCHES WHATEVERED,I WAS LIKE WHATEVER BITCHES,AND THE BITCHES WHATEVERED
ST7x520240501_082347_THINK LIKE A PROTON BE POSITIVE,THINK LIKE A,PROTON BE POSITIVE
ST7x520240501_082348_I LIKE MY BOOKS SPICY AND MY COFFEE ICY,I LIKE MY BOOKS SPICY,AND MY COFFEE ICY
ST7x520240501_082349_LOOK LIKE A BEAUTY LIFT LIKE A BEAST,LOOK LIKE A BEAUTY,LIFT LIKE A BEAST
ST7x520240501_082350_POP IT LIKE ITS HOT,POP IT LIKE,ITS HOT
ST7x520240501_082351_I LIKE DOGS COFFEE AND MAYBE 3 PEOPLE,I LIKE DOGS COFFEE,AND MAYBE 3 PEOPLE
ST7x520240501_082352_WHAT I LIKE ABOUT PEOPLE THEIR DOGS,WHAT I LIKE ABOUT,PEOPLE? THEIR DOGS.
ST7x520240501_082354_AINT NO HOOD LIKE MOTHERHOOD,AIN'T NO HOOD,LIKE MOTHERHOOD
ST7x520240501_082355_BEING AN ADULT IS LIKE THE DUMBEST THING IVE EVER DONE,BEING AN ADULT IS LIKE THE,DUMBEST THING I'VE EVER DONE
ST7x520240501_082356_YOU KNOW WHAT THAT SOUNDS LIKE NOT MY PROBLEM,YOU KNOW WHAT THAT,SOUNDS LIKE NOT MY PROBLEM
ST7x520240501_082357_I LIKE TO LIFT WEIGHTS AND EAT PEANUT,I LIKE TO LIFT,WEIGHTS AND EAT PEANUT
ST7x520240501_082358_KICK LIKE A GIRL NEED A LESSON,KICK LIKE A GIRL -,NEED A LESSON
ST7x520240501_082359_I LIKE MY MOTORCYCLE MY DOG & MAYBE 3 PEOPLE,I LIKE MY MOTORCYCLE MY,DOG & MAYBE 3 PEOPLE
ST7x520240501_082400_I HAVENT BEEN EVERYWHERE BUT ITS ON MY LIST,I HAVEN'T BEEN,EVERYWHERE BUT IT'S ON MY LIST
ST7x520240501_082401_THERE IS SOME GOOD IN THIS WORLD,THERE IS SOME GOOD,IN THIS WORLD
ST7x520240501_082402_IM NOT LIKE A REGULAR MOM IM A CAT MAMA,I'M NOT LIKE A REGULAR,MOM I'M A CAT MAMA
ST7x520240501_082403_I WANT TO PET ALL THE DOGS,I WANT TO PET,ALL THE DOGS
ST7x520240501_082404_IM FINE ITS FINE EVERYTHING IS FINE,I'M FINE IT'S FINE,EVERYTHING IS FINE
ST7x520240501_082405_HAVE THE DAY YOU DESERVE,HAVE THE DAY,YOU DESERVE
ST7x520240501_082406_I DONT WATCH PORN I READ LIKE A LADY WOMAN,I DON'T WATCH PORN I,READ LIKE A LADY WOMAN
ST7x520240501_082407_IF YOU DONT LIKE TRUMP THEN YOU PROBABLY WONT LIKE ME,IF YOU DON'T LIKE TRUMP THEN,YOU PROBABLY WON'T LIKE ME
ST7x520240501_082408_ALWAYS DRESS LIKE ITS THE BEST DAY OF YOUR LIFE,ALWAYS DRESS LIKE IT'S THE,BEST DAY OF YOUR LIFE
ST7x520240501_082409_I LIKE PICKLES AND MAY BE 3 PEOPLE,I LIKE PICKLES AND,MAY BE 3 PEOPLE
ST7x520240501_082410_SING LIKE NOBODYS LISTENING,SING LIKE,NOBODY'S LISTENING
ST7x520240501_082411_CHEMISTRY IS LIKE COOKING JUST DONT LICK THE SPOON,CHEMISTRY IS LIKE COOKING,JUST DON'T LICK THE SPOON
ST7x520240501_082412_SCIENCE ITS LIKE MAGIC BUT REAL,SCIENCE IT'S LIKE,MAGIC BUT REAL
ST7x520240501_082413_HEY YOU DROPPED YOUR BRAIN,HEY YOU DROPPED,YOUR BRAIN
ST7x520240501_082414_HOW YOU DOING,HOW YOU,DOING?
ST7x520240501_082415_THINK LIKE A PROTON STAY POSITIVE,THINK LIKE A,PROTON STAY POSITIVE
